,geneSymbol,moduleColor,GSsubtype,p.GSsubtype,MM.turquoise,p.MMturquoise,MM.green,p.MMgreen,MM.yellow,p.MMyellow,MM.grey,p.MMgrey,MM.blue,p.MMblue,MM.pink,p.MMpink,MM.red,p.MMred,MM.black,p.MMblack,MM.brown,p.MMbrown
KIAA0114,KIAA0114,black,-0.201806181645499,7.77299242781338e-05,-0.233260129748715,4.57354222993625e-06,-0.27802395074673,3.87984872446075e-08,0.135205451748549,0.00848626761707573,0.261482556976979,2.50992231482888e-07,-0.115109110286139,0.0252204778771035,0.0893398343120953,0.0827970650891422,-0.13451934994699,0.00882900596294222,-0.34049074234807,1.02971813652508e-11,-0.157543778271053,0.00212584849236819
IFIT5,IFIT5,black,0.203847046502002,6.54883442910808e-05,0.238691938446067,2.68776782224754e-06,0.16603143934631,0.00119595061289346,-0.138047979784886,0.00718918533465425,-0.102980809912682,0.0454066996017654,0.364127830413389,2.70311552304937e-13,0.044343775853914,0.389949386393856,0.163654962292918,0.00140885488204649,0.82601062098757,1.19518024203917e-95,0.0138084534782874,0.789014439176057
MX2,MX2,black,-0.20783833897373,4.6609638231701e-05,-0.298654158395989,3.16151094751273e-09,-0.213313973650937,2.892219451522e-05,0.151169165197812,0.00321621058825085,-0.0634817591072142,0.218180351032509,0.583710859801532,6.77653355973726e-36,-0.0350373048166197,0.497039323274484,0.0826211718857427,0.108766500745928,0.697679141255848,2.0420144625384e-56,0.186162073480339,0.000273401359689853
FBXL18,FBXL18,black,-0.20856928131382,4.37644364370369e-05,-0.252674862708825,6.44826709071035e-07,0.0335663718688344,0.515287395839337,0.183200131132361,0.000343109695106141,0.0771706205225146,0.134228540540781,0.0428109383206083,0.406559308374003,0.0307155812850419,0.551615000083246,-0.0933068346456727,0.069980172718083,-0.274066809823294,6.13414609427599e-08,0.0703297291320542,0.172401526718081
UBA7,UBA7,black,0.218404200186315,1.83539701463812e-05,0.307832777980154,9.70228276218626e-10,0.171463071794457,0.000815718347632057,-0.331154905486537,3.99327662475554e-11,-0.0353082050109089,0.493716390575459,0.480144787098002,3.40418019813213e-23,0.230615542854142,5.89738466206322e-06,0.2080720955917,4.56812660464281e-05,0.731205348215314,1.94820607764296e-64,0.140935408859833,0.00605597957337029
DDX60L,DDX60L,black,0.229369493178746,6.64094554138095e-06,0.245576166258419,1.34531006473718e-06,0.277384285710668,4.18009949695502e-08,-0.0959361700825298,0.0624151736126617,-0.0886718814614045,0.0851308545696538,0.374545959771579,4.92552112887724e-14,0.153480738528108,0.00277274562471737,0.169788857454195,0.000918942318731118,0.76136696750821,9.22042260916197e-73,0.091151932094585,0.0767249559191399
PLSCR1,PLSCR1,black,-0.229764429060846,6.39610778094526e-06,-0.343051687008224,7.04321214014212e-12,-0.143408773488268,0.00521565676742364,0.282068968629302,2.41095634337098e-08,0.109103038479496,0.0339627169326858,0.504148287650789,9.22517996342937e-26,-0.0768241164010449,0.135990688380754,-0.00628107272711575,0.903124918349079,0.702696867680176,1.5185946406156e-57,0.0976497536403373,0.057857543819353
DDX60,DDX60,black,0.231296682107304,5.52519175289822e-06,0.253606584389037,5.84528065190821e-07,0.370303285939131,9.92647257708862e-14,-0.0604807915926502,0.240771471568761,-0.0883696388544437,0.0862041423794143,0.401348175462146,4.6150120188102e-16,0.035920834122974,0.486245610345261,0.135371864425132,0.00840494398617822,0.85317798449768,2.55712712098822e-108,0.0552314664087688,0.284131765761403
PARP9,PARP9,black,0.254244027932863,5.4643437940344e-07,0.251352877896538,7.40718114962652e-07,0.190789270198071,0.000190408072844404,-0.10569875146693,0.0399786461807234,-0.199150641129814,9.69004220763012e-05,0.361632600117022,4.02737409059758e-13,0.0104199595221454,0.839977939990844,0.0296131664405164,0.56599160312457,0.871494873406835,2.09864730430101e-118,0.0132928850261955,0.796716662708927
LGALS3BP,LGALS3BP,black,0.264816541882706,1.74018307746834e-07,0.212458860541493,3.11853532161363e-05,-0.0210821746806297,0.682853612340045,-0.0722110755671101,0.161177077690053,-0.334360638452563,2.52025838159969e-11,0.182231814502596,0.000369275849868481,-0.0659997200785311,0.200429885133539,-0.0138115001865165,0.788968983719374,0.623701128412354,3.91406576692782e-42,-0.0635417629664195,0.217744669434885
NUAK2,NUAK2,black,0.268642182230174,1.1359883643151e-07,0.300717911450921,2.4327673238192e-09,0.177982689939373,0.000507592974306732,-0.101785378882696,0.0479830545281819,-0.0850276304388598,0.0988118121611159,0.161970305619873,0.00158028887533234,0.167492574779268,0.00108018485757368,0.108672376519766,0.0346784100510034,0.328419273105252,5.88941102763324e-11,-0.102032160665513,0.0474414038272838
RNF213,RNF213,black,0.272518464350784,7.3238484092965e-08,0.2394808045112,2.48544116424297e-06,0.392478879305992,2.26957206770255e-15,0.0361920714352609,0.48295752399461,-0.203031506425054,7.01443696551109e-05,0.338914627937031,1.29862639761088e-11,0.123583224002344,0.0162169043577995,-0.0286550144081199,0.578630607390511,0.665013463138472,1.3227233419536e-49,0.022632064484623,0.660939434343625
BST2,BST2,black,0.272686719249685,7.18450376983979e-08,0.264704281022819,1.76192122192628e-07,-0.000191675589135989,0.997036458338962,-0.200294141874756,8.81561764380573e-05,-0.0719203365663189,0.162874823638365,0.261043032273695,2.63310070249316e-07,0.0765048513517177,0.137630009381604,0.0518724526041591,0.314486323768505,0.685766082843707,7.90799511186187e-54,0.0465084957162678,0.367204669680238
TRANK1,TRANK1,black,0.274307569682472,5.96678203910995e-08,0.348987606630039,2.88137451252561e-12,0.397473713688296,9.30936471955772e-16,-0.293569970367394,5.97614686324912e-09,-0.16366827512865,0.00140757092698669,0.505623442646708,6.31689045009857e-26,0.10086073728472,0.0500587480262209,0.357306375399843,7.9741546411231e-13,0.703906404708903,8.05068971737301e-58,0.333801111549808,2.73212234964409e-11
IRF9,IRF9,black,0.280102650855929,3.04120729857367e-08,0.264537467029202,1.79470663284032e-07,0.00209325141459535,0.967644507584911,-0.060284156864171,0.242307000714378,-0.290464747599236,8.76320893358805e-09,0.256753930139493,4.18345521517209e-07,0.134101042200519,0.0090439631809792,0.0321295273418144,0.533441357666365,0.811102843184409,1.34298242905479e-89,-0.0336112157583895,0.514725996873279
IRF7,IRF7,black,0.292422964632339,6.88748533258742e-09,0.290195818482172,9.05662937433815e-09,-0.0497903925927081,0.334330121208015,-0.179616837114291,0.000449515216471475,-0.204577270393961,6.1568074832121e-05,0.230658627542496,5.87315085776347e-06,0.141560475837455,0.00583286508306062,0.061728315687451,0.231188500133266,0.705035018087657,4.44016672435476e-58,0.0444331007807456,0.388994298800486
SP110,SP110,black,0.298187539018845,3.35350960530456e-09,0.269327399880517,1.05170169787305e-07,0.0791906361669799,0.124303755274999,-0.168766666534172,0.000987759886205527,-0.315767226887154,3.3795775616666e-10,0.449918899705478,3.08567143222929e-20,0.0463629595999369,0.368707496890933,0.193907570510341,0.00014849374873992,0.778063178137009,6.36045730157179e-78,0.146735403620976,0.00425107386918447
PARP10,PARP10,black,0.303655838341053,1.6693714331802e-09,0.332530896413433,3.2795763911657e-11,0.108900599308404,0.0342975574040838,-0.12271562773325,0.0169869078438641,-0.0561691698423149,0.276023006865859,0.203903345903634,6.51779172359716e-05,0.195362462856332,0.000132053357768284,0.0147140584569121,0.775535372453811,0.644113625099361,1.1097086550929e-45,-0.0414303865849117,0.421873052493405
ERRFI1,ERRFI1,black,-0.344754062370715,5.46115215805813e-12,-0.303056783485034,1.80322285642424e-09,-0.0774653334700216,0.13274366236812,0.0857611659029212,0.0959259164020177,0.414382859049517,4.0668945640808e-17,-0.109770990704732,0.0328775790456397,0.0125680684352697,0.807578174557892,0.0108311033509106,0.833753958740628,-0.282403041191178,2.31726623969408e-08,-0.0410053085610255,0.426655192879392
IFI35,IFI35,black,0.367185804900269,1.6504116551123e-13,0.411541019758179,6.96953518362913e-17,0.0919539841411166,0.0741553598758903,-0.273399888763811,6.62175180661799e-08,-0.188667251978773,0.000225008029979369,0.297444084696031,3.6829918280554e-09,0.0707123061152219,0.170073074667313,0.125051216789699,0.0149834829972531,0.810812781856686,1.73950040859654e-89,0.0527072280835887,0.306751402860675
GSDMD,GSDMD,black,0.368235875799105,1.3915118637866e-13,0.379200111419358,2.25648602533128e-14,0.0425437807695882,0.409496685183909,-0.136667079042109,0.00779535649606561,-0.032236578796063,0.532077786496951,0.104031440168791,0.0432392651046063,0.197788697261907,0.000108378820416418,0.0799352375445518,0.120792679290724,0.380773612820296,1.72815723684019e-14,-0.0322988594371944,0.531285294798585
DHX58,DHX58,black,0.374063553598293,5.33681394561732e-14,0.44432029436807,1.01289043896095e-19,0.215163771088032,2.45471439854726e-05,-0.267548503964814,1.28416424088232e-07,-0.0894832431439898,0.0823027991860617,0.210199579871972,3.79984318643016e-05,0.153712292217342,0.00273153894510851,0.0928657537286491,0.0713197998270328,0.734347454872023,2.99086115299554e-65,-0.0481898048157938,0.350119856129639
RARRES3,RARRES3,black,0.393182774891987,2.00354226299224e-15,0.466021980918222,8.92091643893212e-22,0.112008165040641,0.0294558743402724,-0.429999415497756,1.92026834746242e-18,-0.225097106673814,9.92828111060864e-06,0.319487821154934,2.03884962479383e-10,0.076811988960798,0.136052683199495,0.22444233701295,1.05521848971314e-05,0.601074784711807,1.69865325620851e-38,0.138543084886781,0.00698233582181565
CD68,CD68,blue,-0.000402900482816588,0.993770709017564,-0.142089641462841,0.00564978155499774,-0.0249640970730736,0.628509741436453,0.0858874485959129,0.0954359400852343,-0.191991929577583,0.000173077856564864,0.819587067898277,5.6639287343502e-93,-0.0841727216975038,0.102261866656974,0.17624368536325,0.000576997309592896,0.488988690681819,4.07094483291001e-24,0.357233588402253,8.06561523706845e-13
SLC15A3,SLC15A3,blue,-0.000702493847732467,0.989138885541253,-0.122756778985173,0.0169496762186378,-0.162877690144834,0.00148571028751349,0.000362646173011223,0.994393074788845,-0.203520385006749,6.73171905180762e-05,0.776942833087529,1.45803879119614e-77,-0.054996984509845,0.286184289308979,0.117067122681244,0.0228257156172092,0.674245154582612,1.92903302483689e-51,0.329143108919623,5.31602137590356e-11
DOCK8,DOCK8,blue,0.000946503494285156,0.985366669051893,0.0241392170775898,0.639903414014229,0.211171572514055,3.49106947541616e-05,-0.193982094193308,0.00014760698471165,0.012473999198906,0.808990580400026,0.763308639108494,2.43532837769066e-73,0.10489162424055,0.0415301654014087,0.3886733816952,4.430383082644e-15,0.470044062815685,3.57387177145797e-22,0.376996641741423,3.27050868643112e-14
IL4R,IL4R,blue,0.00293557653169372,0.954636621290759,-0.042929888392177,0.405255501331787,0.0437925231648575,0.395874901521083,-0.133754531294185,0.00922553730462287,-0.135246279281354,0.00846625113999511,0.55146462607354,1.85012758100545e-31,-0.0149080195985492,0.772657031009679,0.370371886057657,9.81543223435778e-14,0.300737552077223,2.42668434258256e-09,0.573400162617729,2.00882207260256e-34
RNASE6,RNASE6,blue,0.00458545156108217,0.929195897149495,-0.0391985219653359,0.447329653388765,-0.0213130595761579,0.67957160121579,-0.150225748296184,0.00341500539847943,-0.0668930512555679,0.19439176527461,0.815891375459652,1.75663607027934e-91,-0.00591314712729397,0.908774095529639,0.360640652054193,4.7145526973576e-13,0.527653485919425,1.76387227409438e-28,0.305615947416787,1.29544630055899e-09
EVI2A,EVI2A,blue,-0.00497780290527634,0.923155542155504,-0.0529853621633151,0.304202367195533,0.0255553035737229,0.620397368935358,-0.191850364145516,0.00017503824074204,-0.0635057699216206,0.218005936250104,0.869172947189959,4.82863618806275e-117,-0.017778657476531,0.730440931346212,0.447175950887798,5.53925070864026e-20,0.391716067117908,2.59702181814281e-15,0.514035788528663,7.03269571443512e-27
AHR,AHR,blue,-0.00588080497827695,0.909270905053414,0.00582157997138862,0.910180755109339,0.24693986630931,1.17008029099151e-06,-0.194267174589381,0.000144260414467963,0.200694632850464,8.52733190573705e-05,0.400934433903701,4.97629607265224e-16,0.0246276040944485,0.633147121719836,0.324670499218239,9.9675939129416e-11,0.124695736524655,0.0152743542712633,0.420407200096287,1.27623171439887e-17
TMC6,TMC6,blue,-0.00612562727640479,0.90551106875446,-0.112175591107119,0.0292125444467201,-0.17981580388594,0.000442882077943743,0.137210606194639,0.00755152420496273,-0.246202038562839,1.26197522275729e-06,0.263923517356545,1.9205054405746e-07,0.0108410342967232,0.833603748616022,-0.0218833429523781,0.671491053123038,0.220964020167496,1.45422739157786e-05,0.0227236043794161,0.659653916088073
CCND2,CCND2,blue,-0.00617109258389188,0.904813069044329,-0.0246752232305433,0.632489979794834,0.0432045270301486,0.402254721691271,-0.250706860180626,7.9241676222788e-07,-0.0464381738882567,0.367930347862384,0.69881823591438,1.13738611624406e-56,0.0632386567818131,0.219951875665506,0.572936509128533,2.33299919317375e-34,0.341958868397313,8.28596207197657e-12,0.692982318731483,2.21550453032482e-55
PIK3R5,PIK3R5,blue,0.00622768208169158,0.903944389150171,-0.0759886119617252,0.140312778982944,0.108581291947598,0.0348314111113166,-0.00773118412371059,0.880909929006823,-0.0634850517620295,0.218156427249265,0.858332651499668,5.17509244762456e-111,0.149338409091779,0.00361208366587706,0.29555080150224,4.67011388987444e-09,0.419968688409587,1.38966320022785e-17,0.337230433799445,1.66161807686919e-11
CECR1,CECR1,blue,-0.00722895890518416,0.888594116478191,-0.0640632721871424,0.213984265997389,0.0757275185031598,0.141684784063712,-0.0248766618633984,0.629713336789641,-0.0977732724683896,0.0575399526501511,0.743116384420846,1.38636759514248e-67,0.0600635006780333,0.244038268367147,0.288629653222027,1.09639940645671e-08,0.448966086054853,3.78335428379396e-20,0.256489799677329,4.30328598744595e-07
ITGAM,ITGAM,blue,0.00729777878102251,0.887540519671794,-0.00288694081294884,0.955387400484684,0.109728044179049,0.0329464484698925,-0.133670186408167,0.00927022203990513,0.101050332091705,0.0496271294105698,0.684840604243823,1.24143386810014e-53,0.0937829858676249,0.068557192540072,0.200101509432239,8.9575238112534e-05,0.391565755910819,2.6668053214991e-15,0.354697093759897,1.1979705665592e-12
PSMB8,PSMB8,blue,-0.0073578432878958,0.886621124716459,-0.0531805338383982,0.302422052106114,-0.191910035668519,0.000174209393184066,-0.0195191558696498,0.705226355681369,-0.101276526045458,0.0491162630741765,0.515178874264871,5.19419635364541e-27,0.0322555215974269,0.53183668521683,0.0453830939131037,0.378924671970842,0.735276839835665,1.70942070859729e-65,0.0236180861790694,0.647145614000579
HMOX1,HMOX1,blue,-0.00793728364132114,0.877759735035153,-0.123379519949049,0.0163948962236408,-0.150893329685062,0.00327321896753363,0.101759662297685,0.0480397953614873,-0.216119453188736,2.25402285954614e-05,0.51432712480142,6.51069701649467e-27,-0.0780144872463218,0.130010647342319,0.133825166381195,0.00918826324247821,0.318595750622707,2.30294894631598e-10,0.271495519030014,8.22883355443244e-08
AMPD3,AMPD3,blue,0.00798700579906355,0.877000027473903,0.0541768304816061,0.293441786038702,0.211931613082192,3.26632432297446e-05,-0.0405320690925637,0.432016000234479,0.0591384985757877,0.251389916843196,0.440624293641475,2.19360667428525e-19,0.0698770856171993,0.175186994281955,0.0671929251937233,0.192394995044903,0.291232753461361,7.97504507106077e-09,0.0963442163418958,0.0613039036766824
GCH1,GCH1,blue,-0.00934438920057061,0.856306393248213,-0.113785105725033,0.026959935722628,-0.0497349980484356,0.334868828406044,0.264173697849004,1.86825086685768e-07,-0.389811888882181,3.63015880216134e-15,0.348356414253057,3.17150943401781e-12,-0.0820083742882032,0.111423652296437,-0.0995899953602664,0.0530332402521274,0.372237406074074,7.22115280971296e-14,-0.0445973824219566,0.38724145917022
ARHGDIB,ARHGDIB,blue,0.00996947657722071,0.846808890832395,0.0916955657954058,0.0749755127636184,-0.119584062983518,0.0200382502142378,-0.357629804146679,7.57986347786475e-13,-0.0315916075584359,0.540319649705163,0.393897361139679,1.76481132336345e-15,0.057708583193917,0.26305478425588,0.268835671050088,1.11155003847457e-07,0.240056109528752,2.34715956888491e-06,0.275211301855918,5.37700090407838e-08
SLC31A2,SLC31A2,blue,0.0109800242088169,0.83150209940352,-0.0782718781553942,0.128744737696934,-0.0748728478167227,0.146247794867747,-0.115051789004242,0.0252937315869569,-0.0907126893656454,0.078162547657236,0.486928601979155,6.71335165466213e-24,-0.0212216579775969,0.680870149025483,0.308597673257516,8.77630446567566e-10,0.234103756543379,4.21462530907439e-06,0.377640078530977,2.93544769295364e-14
FAM105A,FAM105A,blue,-0.011030938012609,0.830732537464889,0.0244883502843801,0.635070471623468,0.214967985905417,2.49786699954229e-05,-0.163502653500219,0.00142362102398965,0.194103948820992,0.000146167716365387,0.505643310878484,6.28467300186388e-26,0.0249369301278796,0.628883604762099,0.356380776890218,9.21665810624441e-13,0.161616020398921,0.00161869221314283,0.359182870349247,5.93689650024875e-13
MS4A6A,MS4A6A,blue,0.0110574694060791,0.830331579580154,-0.0422231604290944,0.413038428500317,0.0691538091901558,0.179707086240608,-0.0534255025066242,0.300197288613562,-0.111263432457381,0.0305593883930252,0.862616873258906,2.46915249495827e-113,0.020223481668517,0.695111933558231,0.371253183969367,8.4926348388082e-14,0.463796817891499,1.47213748885365e-21,0.317521194690742,2.66546638999178e-10
KLHL5,KLHL5,blue,-0.0117763714002801,0.819484193692823,0.126209885194627,0.0140688675464574,0.391018644796491,2.9366841534019e-15,-0.220128294531167,1.56953038439809e-05,0.381379766028533,1.55879160229339e-14,0.283638600408212,2.00039142888925e-08,0.120755823234281,0.0188448320335143,0.197443368095427,0.000111485962468886,0.174114322948308,0.000673948606377464,0.267120734415833,1.34704608388162e-07
C5AR1,C5AR1,blue,0.0138594046659894,0.788254365535349,-0.119580381356995,0.0200421011122999,0.0548335648505703,0.287620659181587,0.103698990002254,0.0439154863688379,-0.17235707742949,0.000765093054119073,0.640207454425672,5.55744213640517e-45,0.00220798040184961,0.965872185405983,0.219554784648675,1.65362245405195e-05,0.345577944412754,4.82582807988618e-12,0.41304980716651,5.23934665054672e-17
MFNG,MFNG,blue,-0.0139856322006334,0.786372209432212,-0.00567060645828523,0.912500628745836,0.0572994045408075,0.266460163341963,-0.179293582911683,0.000460489043591686,-0.0138168045905183,0.788889846208844,0.754730937838532,7.9400366855988e-71,0.104997942942392,0.0413229315631722,0.606126955659138,2.77414992018846e-39,0.307251022311846,1.0469407542523e-09,0.372407679043617,7.02096175995929e-14
TTLL12,TTLL12,blue,0.0149401568360487,0.772180420858102,-0.0121014206594473,0.81459072272059,0.00965325399034594,0.851610859017389,0.185443343653874,0.000288983478417264,0.00183695058076436,0.971604379923593,-0.193299165824717,0.000155922356042905,-0.137282027488366,0.00751999538944153,-0.190469252402199,0.000195285898235727,-0.155134677929784,0.00249040724327906,-0.0323636274844097,0.530461784880281
RAC3,RAC3,blue,-0.0155079257140439,0.763774413553363,-0.069375751918011,0.178310974583815,-0.314302541025639,4.11562385939511e-10,0.145314845710844,0.00464132105646734,-0.0669015947986642,0.194334667575108,-0.245974364485244,1.29170084537401e-06,-0.0853281967754716,0.0976210762974863,-0.203300462187443,6.85754471974781e-05,-0.174564195532782,0.000652288778993345,-0.12821733159608,0.0125999937488736
KCTD12,KCTD12,blue,-0.0168418632175097,0.744135407401017,-0.0117775696901483,0.819466140986429,0.268746165487609,1.12279125263731e-07,-0.280802882982531,2.8003971424932e-08,0.093343758406232,0.0698689691719436,0.726895409426879,2.44023978485695e-63,-0.0297473836585463,0.564231736589658,0.668619371664341,2.58306649548532e-50,0.222467735088043,1.26673968822843e-05,0.652739000981716,2.9074843427731e-47
SEPT5,SEPT5,blue,0.017965225512922,0.727723627840511,-0.00129985713626878,0.97990467152909,-0.0780559905242376,0.129805876145358,0.0830294852941907,0.10702390590509,0.14877949157161,0.00374145045014249,-0.308727381391539,8.6280392736634e-10,0.0122914908081412,0.811732623649741,-0.109056774301741,0.0340389928891577,-0.234469912944839,4.06735843313832e-06,-0.136380762483223,0.00792660606240769
ALDH3B1,ALDH3B1,blue,-0.0198503675303935,0.70046341832332,-0.0378397325862831,0.463244577783952,-0.0836717851908742,0.1043273792744,0.0103501169974157,0.841036232936163,-0.0310942389732623,0.546718490418835,0.337817318429261,1.52511486411653e-11,0.038162195613212,0.45943950959478,0.0429861948947704,0.404639196943095,0.268910699286537,1.10221071537521e-07,0.15628832616642,0.00230925972916601
FLI1,FLI1,blue,-0.0204722039227684,0.691552937361871,-0.0273565458531697,0.595966501593803,0.12308473778884,0.0166554961232441,-0.207894038849325,4.63868208854976e-05,-0.00275785226264863,0.957380302270098,0.811334199498099,1.09223440080392e-89,0.105969024430063,0.0394701773284568,0.709284515789397,4.60493542949117e-59,0.355552265074374,1.04879976154569e-12,0.541874518942423,3.13134723380793e-30
SELPLG,SELPLG,blue,-0.0209600249360353,0.684592384999078,-0.0758028996056709,0.141287618355272,-0.0639268509838473,0.21496341064718,-0.135641776143103,0.00827451728726443,-0.0948912864032643,0.0653366295723347,0.881530899888455,1.30131514248282e-124,0.0202720810581309,0.694415989931253,0.348771532603765,2.97765036104122e-12,0.441175456538415,1.95601775197106e-19,0.433477481377648,9.5185951116477e-19
APOE,APOE,blue,-0.0215285067130219,0.676514480931036,-0.151246436314861,0.00320040294742398,-0.229190373916459,6.75490931208793e-06,0.0572309557608169,0.267032763188821,-0.222756299185137,1.23349281870577e-05,0.680804823832363,8.70066822350968e-53,-0.0521630743151468,0.311779093183885,0.197349871318545,0.000112341497956202,0.41869519092636,1.77827359121056e-17,0.280329801544472,2.96097728362998e-08
PRKACB,PRKACB,blue,-0.0217304233182156,0.673654165510248,-0.00271339360378031,0.958066728385319,0.135002972741745,0.00858616097965095,-0.107108788639324,0.0373856585991248,-0.180326473097609,0.000426271619271476,0.214080255962341,2.70270633091079e-05,-0.114575099907818,0.025910052469939,0.25105162749498,7.64410096449282e-07,0.0660768594095181,0.199903174770771,0.134432254574137,0.00887338347785564
ALDH2,ALDH2,blue,0.022101690944893,0.668407124831673,0.0311333611473956,0.54621381714863,0.0170051057531609,0.741743109330839,-0.173559381254239,0.000701584328353264,0.0260151632007423,0.614118886731197,0.335188484898617,2.23588369524464e-11,0.136263677318133,0.00798084418005323,0.272448244615027,7.38277058206634e-08,0.124047171747526,0.0158178181440416,0.313573400481887,4.53796847070576e-10
ZEB2,ZEB2,blue,0.0226597548399594,0.660550466247078,-0.0120456613980418,0.815429647250791,0.340410973008657,1.04191421405959e-11,-0.174610061522843,0.000650117093834781,-0.0150782317508802,0.770133681781354,0.742332959278541,2.26074550185561e-67,0.0288320634156129,0.576285226767003,0.644999690093717,7.67495139413132e-46,0.258529576444723,3.45724262126337e-07,0.711775596440774,1.19670603301157e-59
HAVCR2,HAVCR2,blue,-0.025028819880457,0.627619428051914,-0.111174241051035,0.0306938901726906,-0.00337426073066284,0.947866638579835,-0.0018890045580256,0.970800081423372,-0.137095404473787,0.00760262863832669,0.870960062407866,4.34472798429229e-118,-0.0516987431986409,0.316111808922876,0.212657660762744,3.06447204718578e-05,0.536974310264296,1.28348741651643e-29,0.396485801726013,1.11170211671538e-15
IRF5,IRF5,blue,-0.0261371821793642,0.612457649855275,-0.0822212646100988,0.110494814147343,-0.0866052085321848,0.0926888361655526,0.127503986267059,0.013105691570199,-0.0612881561970131,0.234538330078745,0.45585066792665,8.54921670822651e-21,0.144655291062029,0.00483326114275438,0.0617588388167512,0.230957465791506,0.367407873891765,1.59199975592902e-13,0.0149119404629359,0.772598878191751
HLA-DPA1,HLA-DPA1,blue,-0.0269211358442844,0.601832012993167,-0.04871684827427,0.344869348277455,0.00630742827307935,0.902720435876118,-0.133329909561922,0.00945245556025931,-0.0275565550811995,0.593280857148662,0.838664627582566,2.94865415568716e-101,0.0401158125527961,0.436763273855371,0.305231740275883,1.36166881338507e-09,0.451159944209373,2.36387647782661e-20,0.298361346972852,3.28070753212641e-09
TGFBR2,TGFBR2,blue,0.0289472484085624,0.574761765761642,0.0316161154919668,0.540005312753643,0.278658537569181,3.60261889055567e-08,-0.327121428710254,7.07197483436782e-11,0.00173927638274897,0.973113644389576,0.655783044809799,7.81442884443647e-48,-0.0509830877142529,0.322866381318049,0.779850793908728,1.67588473112092e-78,0.24446187298699,1.5068915522485e-06,0.713708117469683,4.1654701308318e-60
TYMP,TYMP,blue,-0.0295022515762372,0.567447905133414,-0.064137852147578,0.213450335123886,-0.18662921983301,0.000263697997035156,0.00320924640382508,0.950412804451993,-0.245235794691226,1.39281762606144e-06,0.544731965403605,1.36084172311953e-30,-0.11866160323681,0.0210234618967077,0.0253959559523619,0.622579423771373,0.618284453487833,3.09340887496182e-41,0.139932069500754,0.00643015843359378
ZBTB12,ZBTB12,blue,0.0309068527333399,0.549138943864956,0.0734488854658376,0.154097748993366,-0.0285451642363383,0.580088042638723,0.0705394074941455,0.171122451632901,0.398522341780511,7.70607050771526e-16,-0.247151727353923,1.14490153517408e-06,0.314636864698082,3.93499443191065e-10,-0.186985114433415,0.000256522366333517,-0.13589358894269,0.00815446583723465,-0.220316535558629,1.54282576053715e-05
DRAM1,DRAM1,blue,-0.0316721206249925,0.539287337330319,-0.141507983789651,0.00585131388815618,0.0472214154679824,0.359898010251368,0.161675915427311,0.00161214028138177,-0.0696769568253745,0.176429151150691,0.464633363758496,1.2199769158348e-21,0.00389495594396306,0.939835925280732,0.146664232912294,0.0042698970305121,0.27956798659136,3.23842945848024e-08,0.27715674579995,4.2922196091418e-08
FAM69B,FAM69B,blue,0.0316950976360386,0.538992914162326,0.037933492941549,0.46213640410575,-0.148744067561144,0.00374978932356917,-0.00622600583550107,0.903970118810068,0.0157592179661029,0.760062718067132,-0.213678865834337,2.80045877123308e-05,0.0202996253948267,0.694021668668138,0.109584891662726,0.0331768981266786,-0.169683029722845,0.000925855962011555,-0.0261560940479065,0.612200349946966
SAMHD1,SAMHD1,blue,0.0321675722848313,0.532956557601032,-0.0548452748518289,0.287517573800353,0.315889011462348,3.32449910218089e-10,0.119496247101588,0.02013027914517,-0.0945583951882493,0.0662906378388873,0.720197942966165,1.12787053861599e-61,-0.106563973451869,0.0383701305734653,0.228654066988146,7.10737936584247e-06,0.642047856169613,2.60911429599179e-45,0.236194451389637,3.43735974656963e-06
CLEC2B,CLEC2B,blue,-0.0323302536096942,0.530886044928008,-0.101031592961335,0.0496696507178368,-0.109103354020504,0.0339621971989335,-0.221975379226663,1.32544106547328e-05,-0.0911778000223831,0.0766409670106782,0.768799121060927,5.26061013525401e-75,-0.0666142006762892,0.196262099460477,0.500534806448446,2.31470742571872e-25,0.382150758485327,1.36671054462837e-14,0.654535807574678,1.34120682448382e-47
STAB1,STAB1,blue,0.0342402625484538,0.506884478566587,0.0243983116797562,0.636315377572974,0.141960162547959,0.00569409577198205,-0.184422198747083,0.000312551179431061,0.0534858390555923,0.299650994600371,0.659561724146811,1.49726693134016e-48,0.230339994262247,6.05464111655431e-06,0.561550345621599,8.54367406663067e-33,0.277977916900106,3.90074182393447e-08,0.436911011055582,4.72304388197434e-19
ALOX5,ALOX5,blue,-0.0344309136070599,0.5045202846764,-0.00928730317398676,0.857174806890923,0.102199473174297,0.0470770970619141,-0.190348068462007,0.000197163367473256,0.0793696189833882,0.123452628429305,0.667995479881686,3.43222863096403e-50,0.0648240412628195,0.208582679915433,0.236101887288077,3.46866263185611e-06,0.334422486554513,2.49784709845217e-11,0.366287497946887,1.90885636531571e-13
VAMP5,VAMP5,blue,-0.0360362467078107,0.484845044427098,-0.142972231511765,0.00535587957531792,-0.300449374037241,2.51743563298828e-09,-0.0872076813333302,0.0904321106759279,-0.29458217079853,5.26985653329161e-09,0.665188673253276,1.22245135774367e-49,-0.0624896737619385,0.225474391513975,0.414397502316056,4.05556817917245e-17,0.384628684609772,8.93510660523324e-15,0.44906257986576,3.70616094615188e-20
